year,mm,dd,hh,min,ss.s,L,latit,longit,depth,err(km),mag,tm,CAT,Io,Area,ST,Localities,(source) comments
2017,02,28,04,56,27.00,,-8.420,-74.130,156.0,30, 4.8,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-USP)"
2017,03,01,08,28,11.00,,-13.350,-39.710,  0.0,10, 2.2,1,"I",,,"BA","Ubaira","(RSBR-USP)"
2017,03,01,22,46,33.00,,+0.610,-50.180,  0.0,35, 3.8,1,"I",,,"AP","Itaubal","(RSBR-USP)"
2017,03,03,18,15,01.00,,-8.600,-53.290,  0.0,50, 3.9,1,"I",,,"PA","Rio Peti","(RSBR-USP)"
2017,03,05,01,09,46.00,,-19.860,-47.450,  0.0,25, 2.9,1,"I",,,"MG","Sacramento","(RSBR-USP)"
2017,03,05,08,46,11.00,,-3.500,-40.230,  0.0,34, 2.6,1,"I",,,"CE","Santana do Acarau","(RSBR-USP)"
2017,03,05,16,12,09.00,,-21.370,-48.570,  0.0,2, 1.3,5,"I",,,"SP","Taquaritinga-Jurupema","(MLv_SC3-0.5)"
2017,03,06,02,01,50.00,,-8.670,-74.050,139.0,30, 4.2,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-SC3)"
2017,03,06,15,09,47.00,,-11.600,-57.620,  0.0,30, 2.4,1,"I",,,"MT","Porto dos Gauchos","(RSBR-USP)"
2017,03,07,17,41,09.00,,-28.410,-52.930,  0.0,20, 2.6,1,"I",,,"RS","Nao-Me-Toque","(RSBR-USP)"
2017,03,09,02,01,59.00,,-21.300,-48.530,  0.0,2, 1.2,5,"I",,,"SP","Taquaritinga-Jurupema","(MLv_SC3-0.5)"
2017,03,09,02,22,56.00,,-21.290,-48.580,  0.0,2, 0.7,5,"I",,,"SP","Taquaritinga-Jurupema","(MLv_SC3-0.5)"
2017,03,12,02,27,39.00,,-13.770,-49.060,  0.0,35, 2.8,1,"I",,,"GO","Estrela do Norte","(RSBR-USP)"
2017,03,12,05,55,37.00,,-8.500,-53.150,  0.0,50, 2.8,1,"I",,,"PA","Rio Peti","(RSBR-USP)"
2017,03,15,05,05,39.00,,-21.430,-41.830,  0.0,15, 2.9,1,"I",,,"RJ","Sao Jose de Uba","(RSBR-USP)"
2017,03,24,09,05,18.00,,-2.620,-49.780,  0.0,30, 3.1,1,"I",,,"PA","Baião","(RSBR-USP)"
2017,03,24,09,06,01.00,,-2.590,-49.530,  0.0,30, 3.5,1,"I",,,"PA","Baião","(RSBR-USP)"
2017,03,25,22,08,54.00,,-7.110,-55.480,  0.0,2, 2.8,1,"I",,,"PA","Novo Progresso","(RSBR-USP)"
2017,03,26,06,51,07.00,,-10.070,-37.110,  0.0,75, 2.7,1,"I",,,"SE","Itabi","(RSBR-USP)"
2017,03,26,10,00,00.00,,-13.000,-38.500,  0.0,100, 0.0,5,"D","4",,"BA","Salvador","Bólido Meteoro?"
2017,03,26,10,33,57.00,,-7.400,-73.580,163.0,30, 4.0,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-magSC3)"
2017,03,27,07,01,41.00,,-19.490,-56.330,  0.0,17, 2.7,1,"I",,,"MS","Miranda","(RSBR-USP)"
2017,03,27,12,33,15.00,,-15.710,-51.810,  0.0,1, 1.0,1,"I",,,"MT","Araguaiana","(RSBR-USP)"
2017,03,29,04,48,04.00,,-21.930,-46.530,  0.0,18, 2.2,1,"I",,,"MG","Pocos de Caldas","(RSBR-USP)"
2017,04,01,00,55,18.00,,-15.400,-56.070,  0.0,10, 2.3,1,"I",,,"MT","Cuiaba","(RSBR-USP)"
2017,04,05,17,20,59.00,,-10.590,-45.110,  0.0,30, 3.0,1,"I",,,"PI","Parnagua","(RSBR-USP)"
2017,04,05,23,37,28.00,,-10.070,-44.490,  0.0,30, 2.4,1,"I",,,"PI","Parnagua","(RSBR-USP)"
2017,04,10,01,59,51.00,,-3.190,-40.090,  0.0,6, 3.1,1,"I",,,"CE","Morrinhos","(RSBR-USP)"
2017,04,14,16,01,02.00,,-16.000,-52.070,  0.0,6, 2.8,1,"I",,,"MT","Aragarcas","(RSBR-USP)"
2017,04,19,05,31,08.00,,-23.330,-43.610,  0.0,30, 2.1,1,"I",,,"RJ","Itaguai","(RSBR-USP)"
2017,04,19,07,38,22.00,,-0.650,-60.300,  0.0,100, 3.3,1,"I",,,"AM","Presidente Figueiredo","(RSBR-USP)"
2017,04,19,12,07,16.00,,-22.640,-44.510,  0.0,18, 2.3,1,"I",,,"SP","Arapei","(RSBR-USP)"
2017,04,27,14,18,54.00,,-11.480,-57.590,  0.0,15, 2.8,1,"I",,,"MT","Porto dos Gauchos","(RSBR-USP)"
2017,05,04,02,29,04.00,,-8.750,-73.930,187.0,30, 5.4,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-SC3)"
2017,05,06,08,49,41.00,,-10.550,-51.870,  0.0,25, 2.5,1,"I",,,"MT","Confresa","(RSBR-USP)"
2017,05,06,23,14,57.00,,-10.960,-58.080,  0.0,25, 2.7,1,"I",,,"MT","Castanheira","(RSBR-USP)"
2017,05,08,05,14,11.00,,-20.580,-42.340,  0.0,25, 2.7,1,"I",,,"MG","Pedra Bonita","(RSBR-USP)"
2017,05,11,01,29,33.00,,-23.590,-47.430,  0.0,12, 2.2,1,"I",,,"SP","Votorantim","(RSBR-USP)"
2017,05,18,16,55,56.00,,-12.330,-48.100,  0.0,50, 2.8,1,"I",,,"TO","Paranã","(RSBR-USP)"
2017,05,22,21,02,24.00,,-15.600,-59.330,  0.0,5, 3.2,1,"I",,,"MT","Pontes e Lacerda","(RSBR-USP)"
2017,05,26,17,58,20.00,,-12.060,-48.270,  0.0,10, 2.4,1,"I",,,"TO","Tocantins","(UnB; Carvalho etal.2020)"
2017,05,28,18,05,28.00,,-9.400,-72.580,  0.0,30, 3.2,1,"I",,,"AC","Peru-Brazil Brdr Rg","(SC3 mR=3.20"
2017,05,29,20,11,16.00,,-10.040,-56.950,  0.0,20, 2.3,1,"I",,,"MT","Nova Monte Verde","(RSBR-USP)"
2017,05,30,03,12,11.00,,-23.600,-47.400,  0.0,12, 1.8,1,"I",,,"SP","Votorantim","(RSBR-USP)"
2017,06,01,06,55,11.00,,+5.340,-52.780,  0.0,30, 3.8,0,"I",,,"GY","Guyana","(ISC; RSBR)"
2017,06,03,00,41,27.00,,+0.610,-55.140,  0.0,40, 2.9,1,"I",,,"PA","Oriximina","(RSBR-USP)"
2017,06,04,06,23,47.00,,+0.740,-55.020,  0.0,45, 3.2,1,"I",,,"PA","Curuá","(RSBR-USP)"
2017,06,06,16,06,29.00,,-27.280,-59.070,  0.0,20, 2.6,5,"I",,,"PY","Paraguay","(UNA-CPUP; USP)"
2017,06,07,05,18,31.00,,-23.020,-44.160,  0.0,15, 1.0,5,"I",,,"RJ","Cantagalo Angra Reis","(MLv_SC3-0.5)"
2017,06,07,05,28,44.00,,-22.950,-44.090,  0.0,15, 1.7,1,"I",,,"RJ","Cantagalo Angra Reis","(RSBR-USP)"
2017,06,07,08,41,15.00,,-12.620,-46.550,  0.0,10, 2.0,1,"I",,,"TO","Tocantins","(UnB; Carvalho etal.2020)"
2017,06,12,01,23,43.00,,-17.880,-50.990,  0.0,40, 2.5,1,"I",,,"GO","Goiás","(UnB; Carvalho etal.2020)"
2017,06,13,21,31,34.00,,-10.420,-55.290,  0.0,10, 2.8,1,"I",,,"MT","Terra Nova do Norte","(RSBR-USP)"
2017,06,16,15,46,20.00,,-18.830,-44.710,  0.0,20, 2.7,1,"I",,,"MG","Felixlandia","(RSBR-USP)"
2017,06,17,17,42,49.00,,-13.400,-44.530,  0.0,20, 2.6,1,"I",,,"BA","Correntina","(RSBR-USP)"
2017,06,18,06,22,06.00,,-8.160,-73.020,133.0,30, 3.7,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-SC3)"
2017,06,19,06,47,04.00,,-5.740,-50.470,  0.0,12, 2.7,1,"I",,,"PA","Parauapebas","(RSBR-USP)"
2017,06,19,09,08,40.00,,-10.070,-38.480,  0.0,80, 2.7,1,"I",,,"BA","Jeremoabo","(RSBR-USP)"
2017,06,19,18,10,57.00,,-13.400,-44.490,  0.0,20, 2.6,1,"I",,,"BA","Correntina","(RSBR-USP)"
2017,06,22,02,25,29.00,,-16.010,-47.280,  0.0,25, 2.4,1,"I",,,"GO","divisa GO-MG","(UnB; Carvalho etal.2020)"
2017,06,26,19,39,03.00,,-7.050,-55.400,  0.0,1, 2.0,5,"I",,,"PA","Novo Progresso","(MLv_SC3-0.5)"
2017,06,27,15,07,35.00,,-16.890,-48.330,  0.0,20, 2.4,1,"I",,,"GO","Orizona","(RSBR-USP)"
2017,06,27,15,07,57.00,,-17.330,-48.290,  0.0,15, 2.6,1,"I",,,"GO","Pires do Rio","(RSBR-USP)"
2017,06,27,16,53,41.00,,-15.430,-56.060,  0.0,10, 2.6,1,"I",,,"MT","Cuiabá","(RSBR-USP)"
2017,06,27,20,05,43.00,,-31.580,-53.620,  2.0,3, 1.5,1,"I",,,"RS","Candiota","(RSBR-USP)"
2017,06,28,15,19,55.00,,-17.490,-47.970,  0.0,10, 2.0,1,"I",,,"GO","Ipameri","(RSBR-USP)"
2017,07,05,15,58,00.00,,-9.220,-58.270,  0.0,48, 3.0,1,"I",,,"MT","Cotriguaçu","(RSBR-USP)"
2017,07,06,19,46,02.00,,+1.620,-54.410,  0.0,60, 3.2,1,"I",,,"PA","Parq.Nac.Tumucumaque","(RSBR-USP)"
2017,07,11,05,58,15.00,,-5.820,-50.610,  0.0,12, 2.6,1,"I",,,"PA","Parauapebas","(RSBR-USP)"
2017,07,13,22,29,40.00,,-23.620,-47.490,  0.0,12, 1.8,1,"I",,,"SP","Votorantim","(RSBR-USP)"
2017,07,16,17,15,45.00,,-1.320,-65.030,  0.0,90, 4.1,1,"I",,,"AM","Maraã","(RSBR-USP)"
2017,07,19,11,13,11.00,,-11.520,-57.540,  0.0,1, 2.6,1,"I",,,"MT","Porto dos Gauchos","(RSBR-USP)"
2017,07,19,22,46,01.00,,-8.590,-66.170,  0.0,20, 3.4,1,"I",,,"AM","Labrea","(RSBR-USP)"
2017,07,24,15,24,26.00,,+1.510,-55.510,  0.0,60, 3.6,1,"I",,,"PA","Oriximina","(RSBR-USP)"
2017,07,25,20,49,51.00,,-4.130,-38.240,  0.0,48, 3.3,1,"I",,,"CE","Cascavel","(RSBR-USP)"
2017,07,26,01,12,37.00,,-10.890,-43.900,  0.0,30, 2.0,1,"I",,,"BA","Mansidão","(RSBR-USP)"
2017,07,31,11,12,50.00,,-4.910,-71.240,  0.0,60, 2.9,1,"I",,,"AM","Atalaia do Norte","(RSBR-USP)"
2017,08,03,06,25,46.00,,-11.660,-56.680,  0.0,70, 2.7,1,"I",,,"MT","Novo HorizontedoNorte","(RSBR-USP)"
2017,08,03,07,00,32.00,,-11.580,-56.750,  0.0,70, 1.9,5,"I",,,"MT","Novo HorizontedoNorte","(MLv_SC3-0.5)"
2017,08,03,07,08,13.00,,-11.640,-56.710,  0.0,70, 1.1,5,"I",,,"MT","Novo HorizontedoNorte","(MLv_SC3-0.5)"
2017,08,03,10,41,46.00,,-11.590,-56.790,  0.0,70, 2.0,5,"I",,,"MT","Novo HorizontedoNorte","(MLv_SC3-0.5)"
2017,08,08,10,04,17.00,,-11.590,-56.800,  0.0,70, 2.3,5,"I",,,"MT","Novo HorizontedoNorte","(MLv_SC3-0.5)"
2017,08,10,12,15,23.00,,-18.630,-41.150,  0.0,1, 1.7,1,"D",,,"MG","Sao Joao do Manteninha","(RSBR-USP) Explosao??"
2017,08,13,21,44,24.00,,+1.540,-55.210,  0.0,60, 4.1,1,"I",,,"PA","Parq.NacionTumucumaque","(RSBR-USP)"
2017,08,13,23,05,03.00,,+1.780,-55.410,  0.0,60, 2.6,1,"I",,,"PA","Parq.NacionTumucumaque","(RSBR-USP)"
2017,08,17,20,16,04.00,,-19.170,-44.840,  0.0,0, 2.6,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,08,18,08,31,22.00,,-21.180,-44.940,  0.0,5, 0.9,1,"I",,,"MG","Ijaci","(MLv_SC3-0.5)"
2017,08,18,21,41,04.00,,-22.900,-44.230,  0.0,5, 1.1,5,"I",,,"RJ","Angra dos Reis","(MLv_SC3-0.5)"
2017,08,18,21,51,45.00,,-22.900,-44.230,  0.0,5, 0.8,5,"I",,,"RJ","Angra dos Reis","(MLv_SC3-0.5)"
2017,08,21,17,22,14.00,,-19.810,-44.210,  0.0,0, 2.5,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,08,22,03,06,09.00,,-6.850,-73.210,  0.0,30, 3.5,0,"I",,,"AM","Vale do Javari","(mb-SC3) SC3 mR=2.8"
2017,08,25,20,52,05.00,,-7.010,-49.910,  0.0,15, 2.8,1,"I",,,"PA","Xinguara","(RSBR-USP)"
2017,08,27,08,31,00.00,,-8.470,-72.690, 10.0,30, 3.5,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-SC3) SC3 mR=2.6"
2017,08,30,16,22,26.00,,-11.290,-55.190,  0.0,20, 2.4,1,"I",,,"MT","Itauba","(RSBR-USP)"
2017,08,31,06,41,00.00,,-6.410,-50.090,  0.0,5, 3.5,1,"I",,,"PA","Canaã dos Carajás","(RSBR-USP)"
2017,09,01,18,44,06.00,,-18.670,-40.670,  0.0,20, 2.5,1,"I",,,"ES","Vila Pavão explosion?","(RSBR-USP) quarry blast?"
2017,09,01,22,28,22.00,,-8.600,-74.190,136.0,30, 4.6,0,"I",,,"AC","Peru-Brazil Brdr","(mb-SC3)"
2017,09,02,06,33,39.00,,-9.800,-72.150,  0.0,30, 3.3,0,"I",,,"AC","Peru-Brazil Brdr","(mb-SC3)"
2017,09,04,23,05,42.00,,-34.090,-58.180,  0.0,10, 2.0,5,"I","3",,"UR","Carmelo","(UDELAR)"
2017,09,06,09,09,28.00,,-16.710,-43.910,  0.0,25, 2.2,1,"I",,,"MG","Montes Claros","(RSBR-USP)"
2017,09,07,14,16,19.00,,+4.060,-60.330,  0.0,28, 3.2,1,"I",,,"RR","Normandia","(RSBR-USP)"
2017,09,07,16,23,20.00,,+3.990,-60.030,  0.0,28, 2.9,1,"I",,,"RR","Normandia","(RSBR-USP)"
2017,09,07,16,56,31.00,,-16.080,-43.260,  0.0,15, 2.4,1,"I",,,"MG","Janauba","(RSBR-USP)"
2017,09,08,03,52,31.00,,-18.760,-48.500,  0.0,15, 2.0,1,"I",,,"MG","Uberlandia","(RSBR-USP)"
2017,09,09,04,13,39.00,,-15.810,-51.790,  0.0,2, 3.4,1,"I",,,"MT","Araguaiana","(RSBR-USP)"
2017,09,10,20,24,16.00,,-11.580,-56.790,  0.0,70, 1.9,5,"I",,,"MT","Novo HorizontedoNorte","(MLv_SC3-0.5)"
2017,09,11,08,16,42.00,,+3.700,-51.460,  0.0,45, 3.5,1,"I",,,"AP","Oiapoque","(RSBR-USP)"
2017,09,13,21,04,45.00,,-3.140,-43.860,  0.0,5, 2.7,1,"I",,,"MA","Cachoeira Grande","(RSBR-USP)"
2017,09,18,03,16,50.00,,-25.160,-49.370,  0.0,6, 3.5,1,"I",,,"PR","RioBrancoSul Itaperucu","(RSBR-USP)"
2017,09,18,08,24,24.00,,-25.020,-49.260,  0.0,6, 2.0,1,"I",,,"PR","RioBrancoSul Itaperucu","(RSBR-USP)"
2017,09,20,07,09,20.00,,-8.340,-36.800,  0.0,45, 3.0,1,"I",,,"PE","Pesqueira","(RSBR-USP)"
2017,09,21,08,33,57.00,,-13.750,-49.140,  0.0,45, 3.3,1,"I",,,"GO","Estrela do Norte","(RSBR-USP)"
2017,09,26,04,51,01.00,,-5.930,-50.630,  0.0,12, 2.7,1,"I",,,"PA","Parauapebas","(RSBR-USP)"
2017,09,30,05,03,54.00,,-6.050,-50.840,  0.0,17, 2.4,1,"I",,,"PA","Ourilandia do Norte","(RSBR-USP)"
2017,10,01,01,46,21.00,,-5.830,-50.560,  0.0,12, 3.3,1,"I",,,"PA","Parauapebas","(RSBR-USP)"
2017,10,02,03,01,42.00,,-19.780,-44.070,  0.0,0, 2.1,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,10,04,07,08,39.00,,-5.760,-50.650,  0.0,12, 2.1,5,"I",,,"PA","Parauapebas","(MLv_SC3-0.5)"
2017,10,04,16,46,57.00,,-5.767,-50.480,  0.0,10, 3.4,1,"I",,,"PA","Parauapebas","(Carvalho etal.2020 Mw 2.9) oblique-slip"
2017,10,04,18,50,40.00,,-5.790,-50.500,  0.0,12, 2.9,1,"I",,,"PA","Parauapebas","(RSBR-USP)"
2017,10,08,05,53,39.00,,-21.280,-44.820,  0.0,0, 1.4,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,10,10,01,58,39.00,,-8.330,-36.130,  0.0,10, 1.7,5,"C",,,"PE","Sao Caetano","(MLv_SC3-0.5) UFRN"
2017,10,12,22,40,22.00,,-12.950,-48.880,  0.0,10, 3.4,1,"I",,,"TO","divisa GO-TO","(UnB; Carvalho etal.2020)"
2017,10,13,02,36,54.00,,-19.850,-43.770,  0.0,0, 1.5,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,10,15,06,00,00.00,,-27.090,-58.260,  0.0,20, 2.9,1,"I",,,"PY","General Diaz Neembucu","(UNA IAG CPUP)"
2017,10,16,11,00,10.00,,-4.310,-38.390,  0.0,5, 3.0,1,"I",,,"CE","Cascavel","(RSBR-USP-UFRN)"
2017,10,16,18,08,32.00,,+0.880,-28.350, 10.0,50, 5.0,0,"I",,,"RN","Arquip.S.Pedro/S.Paulo","(mb-magSC3) SC3 mR=4.5"
2017,10,17,14,35,29.00,,-5.840,-72.710,  0.0,30, 3.6,0,"I",,,"AM","Peru-Brazil Brdr Rg","(mb-magSC3) SC3 mR=3.4"
2017,10,18,06,28,22.00,,-6.860,-72.940,  0.0,30, 4.0,0,"I",,,"AM","Peru-Brazil Brdr Rg","(mb-magSC3)"
2017,10,19,10,44,50.00,,-9.600,-72.190,  0.0,150, 3.8,1,"I",,,"AC","SW-Tarauaca","(RSBR-USP)"
2017,10,22,07,48,31.00,,-5.650,-73.770,105.0,30, 4.1,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-magSC3) SC3 mR=3.9"
2017,10,27,09,18,52.00,,-15.740,-58.860,  0.0,55, 2.9,1,"I",,,"MT","Figueiropolis d'Oeste","(RSBR-USP)"
2017,10,30,09,01,23.00,,-24.310,-44.440,  0.0,20, 2.2,1,"I",,,"SP","Ilhabela","(RSBR-USP)"
2017,11,03,20,22,29.00,,-21.240,-44.860,  0.0,0, 2.7,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,11,04,11,30,52.00,,-18.140,-39.060,  0.0,40, 1.9,1,"I",,,"BA","Nova Vicosa","(RSBR-USP)"
2017,11,05,22,49,35.00,,-8.680,-74.210,158.0,30, 5.1,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-magSC3) SC3 mR=4.9"
2017,11,06,15,36,26.00,,-23.380,-45.590,  5.0,10, 2.7,1,"I",,,"SP","Paraibuna","(RSBR-USP)"
2017,11,06,18,03,39.00,,-21.080,-44.620,  0.0,0, 2.5,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,11,07,14,31,48.00,,-19.560,-44.120,  0.0,0, 2.5,1,"I",,,"MG","Minas Gerais","(RSVL-USP) suspected quake"
2017,11,08,15,39,42.00,,-16.210,-60.120,  0.0,30, 3.3,1,"I",,,"MT","divisa Bolivia","(RSBR-USP)"
2017,11,09,06,18,24.00,,-13.710,-49.100,  0.0,10, 2.2,1,"I",,,"GO","Goiás","(UnB; Carvalho etal.2020)"
2017,11,23,02,52,25.00,,-5.760,-50.470,  0.0,10, 2.2,1,"I",,,"PA","Carajás","(UnB; Carvalho etal.2020)"
2017,11,24,14,05,00.00,,-8.870,-74.130,156.0,30, 4.6,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-magSC3) SC3 mR=4.6"
2017,12,02,18,02,34.00,,-2.990,-44.200,  0.0,2, 2.2,1,"I",,,"MA","Rosario","(RSBR-USP)"
2017,12,03,07,03,28.00,,-10.740,-47.620,  0.0,10, 2.6,1,"I",,,"TO","Tocantins","(UnB; Carvalho etal.2020)"
2017,12,08,14,19,45.00,,-6.250,-72.950, 10.0,30, 4.3,0,"I",,,"AC","Peru-Brazil Brdr Rg","(mb-magSC3) SC3 mR=4.1"
2017,12,28,16,05,29.00,,-13.670,-53.620,  0.0,45, 2.9,1,"I",,,"MT","Gaúcha do Norte","(RSBR-USP)"
2017,12,29,13,51,20.00,,-20.600,-46.000,  0.0,20, 2.3,1,"I",,,"MG","Capitólio","(RSBR-USP)"
2018,01,03,05,55,23.00,,-12.020,-48.230,  0.0,10, 2.2,1,"I",,,"TO","Tocantins","(UnB; Carvalho etal.2020)"
2018,01,05,15,50,52.00,,-0.480,-60.480,  0.0,2, 2.8,1,"I",,,"RR","RORAINÓPOLIS","(UnB)"
2018,01,15,14,04,31.00,,-19.770,-45.080,  0.0,20, 2.8,1,"I","4",,"MG","Leandro Ferreira","(RSBR-USP; Sentiu-Aí)"
2018,01,16,13,20,47.00,,-15.590,-56.260,  0.0,10, 2.8,1,"I",,,"MT","Varzea Grande","(RSBR-USP)"
2018,01,18,11,39,51.00,,-13.790,-49.870,  0.0,10, 2.2,1,"I",,,"GO","Goiás","(UnB; Carvalho etal.2020)"
2018,01,18,23,56,36.00,,-29.450,-51.010,  0.0,5, 2.1,1,"I","4",,"RS","Nova Petropolis","(RSBR-USP; Sentiu-Aí)"
2018,01,20,12,09,23.00,,-13.900,-49.970,  0.0,38, 2.9,1,"I",,,"GO","Bonopolis","(RSBR-USP)"
2018,01,21,17,36,24.00,,-23.350,-51.190,  0.0,3, 1.1,5,"I","6",,"PR","Londrina","(SC3: mag=ML-0.5; Sentiu-Aí)"
2018,01,22,23,50,38.00,,-23.350,-51.190,  0.0,3, 1.4,5,"I","6",,"PR","Londrina","(SC3: mag=ML-0.5; Sentiu-Aí)"
2018,01,23,02,23,50.00,,-23.350,-51.190,  0.0,3, 0.7,5,"I","4",,"PR","Londrina","(SC3: mag=ML-0.5; Sentiu-Aí)"
2018,01,24,22,53,23.00,,-5.750,-50.530,  0.0,15, 3.2,1,"I",,,"PA","Carajás","(UnB; Carvalho etal.2020)"
2018,01,25,01,27,20.00,,-17.060,-38.860,  0.0,15, 3.1,1,"I",,,"BA","Prado","(RSBR-USP)"
2018,01,26,07,01,02.00,,-21.380,-48.580,  2.5,3, 2.3,5,"I",,,"SP","Jurupema","(SC3: mag=ML-0.5)"
2018,01,27,10,58,56.00,,+2.990,-51.120,  0.0,5, 2.8,1,"I",,,"AP","CALÇOENE","(UnB)"
2018,01,29,20,40,,L,-20.900,-51.800,  0.0,30, 0.0,0,"D","4",2.400000,"SP","Andradina","(USP) Quebra de barreira do som?"
2018,01,29,22,17,41.00,,-15.710,-40.930,  0.0,25, 1.9,1,"I",,,"MG","Divisopolis","(RSBR-USP)"
2018,01,30,10,08,15.00,,-0.180,-60.300,  0.0,3, 2.7,1,"I",,,"RR","RORAINÓPOLIS","(UnB)"
2018,01,31,05,22,34.00,,-23.350,-51.190,  0.0,3, 0.6,5,"I","4",,"PR","Londrina","(SC3: mag=ML-0.5; Sentiu-Aí)"
2018,01,31,10,24,00.00,,-16.740,-54.900,  0.0,20, 3.4,1,"I","3",,"MT","Rondonopolis","(RSBR-USP) felt Buriti"
2018,02,04,13,20,21.00,,-15.070,-39.970,  0.0,10, 1.4,5,"I","4",,"BA","Rio do Meio","(SC3: mag=ML-0.5; Sentiu-Aí)"
2018,02,13,04,51,05.00,,-12.230,-48.440,  0.0,20, 3.0,1,"I",,,"TO","Tocantins","(UnB; Carvalho etal.2020)"
2018,02,22,12,00,24.00,,-4.250,-48.660,  0.0,2, 2.8,1,"I",,,"PA","RONDON DO PARÁ","(UnB)"
2018,02,23,16,23,,,-11.870,-40.190,  1.5,1, 2.0,1,"I","3",,"BA","Baixa Grande","(Menezes etal.2018 UFRN) vários eventos desde 12/2017"
2018,02,25,02,26,25.00,,-20.120,-47.220,  0.0,10, 3.0,1,"I","4",2.400000,"SP","Rifaina","(RSBR-USP; Sentiu-Aí)"
2018,02,27,03,31,46.00,,-14.900,-40.380,  0.0,16, 1.3,1,"I",,,"BA","Caatiba","(RSBR-USP)"
2018,03,02,04,17,51.00,,-6.410,-50.080,  0.0,0, 2.2,1,"I",,,"PA","Carajás","(UnB; Carvalho etal.2020)"
2018,03,03,17,30,30.00,,-9.635,-35.746,  0.0,5, 2.2,5,"I","4-5",,"AL","Maceió","(SC3: MR=1.8; UnB: Mw=2.2)"
2018,03,08,20,50,44.00,,-15.930,-56.020,  0.0,2, 2.6,1,"I",,,"MT","STO ANTÔNIO LEVERGER","(UnB)"
2018,03,09,16,55,16.00,,-24.530,-46.880,  0.0,25, 2.6,1,"I",,,"SP","Peruibe","(RSBR-USP)"
2018,03,10,15,51,57.00,,-14.900,-39.480,  0.0,10, 1.8,1,"I",,,"BA","Itape","(RSBR-USP)"
2018,03,10,19,32,48.00,,-5.570,-35.590,  0.0,5, 1.8,1,"I",,,"RN","Taipu","(RSBR-USP)"
2018,03,10,21,05,30.00,,-5.530,-35.490,  0.0,5, 1.7,1,"I",,,"RN","Taipu","(RSBR-USP)"
2018,03,11,08,16,23.00,,-5.520,-35.670,  5.0,5, 2.0,1,"I",,,"RN","Taipu","(RSBR-USP)"
2018,03,11,09,05,45.00,,-13.480,-55.510,  0.0,15, 3.3,1,"I",,,"MT","Sta. Rita do Trivelato","(RSBR-USP)"
2018,03,13,03,06,53.00,,-21.230,-46.380,  0.0,25, 2.6,1,"I","4",,"MG","Monte Belo","(RSBR-USP; Sentiu-Aí)"
2018,03,13,06,35,06.00,,-5.520,-35.550,  0.0,5, 2.4,1,"I",,,"RN","Taipu","(RSBR-USP)"
2018,03,14,21,25,18.00,,-8.160,-35.670,  0.0,10, 1.5,1,"I",,,"PE","Bezerros","(RSBR-USP)"
2018,03,15,20,13,29.00,,-8.590,-71.480,581.0,30, 4.3,0,"I",,,"AC","Western Brazil","(mb-magSC3)"
2018,03,15,20,48,57.00,,-11.040,-48.600,  0.0,40, 3.0,1,"I",,,"TO","Brejinho de Nazare","(RSBR-USP)"
2018,03,18,09,38,41.00,,-5.570,-35.510,  0.0,5, 1.9,1,"I",,,"RN","Taipu","(RSBR-USP)"
2018,03,19,06,14,32.00,,-11.550,-56.790,  0.0,70, 2.3,1,"I",,,"MT","N. Horizonte do Norte","(RSBR-USP)"
2018,03,21,18,46,14.00,,-2.420,-44.350,  0.0,30, 3.2,1,"I",,,"MA","Alcântara","(UnB)"
2018,04,02,13,40,33.00,,-20.690,-63.050,555.0,30, 6.8,0,"E",,,"BO","Bolivia","(USGS: 6.8Mw) sentido S.Paulo Brasília BH RS SC PR"
2018,04,04,21,23,45.00,,-12.570,-56.080,  0.0,20, 2.8,1,"I",,,"MT","Sorriso","(RSBR-USP)"
2018,04,06,15,15,27.00,,-17.480,-55.480,  0.0,10, 2.4,1,"I",,,"MS","Sonora","(RSBR-USP)"
2018,04,06,15,19,27.00,,-17.410,-55.290,  0.0,10, 2.5,1,"I",,,"MS","Sonora","(RSBR-USP)"
2018,04,06,23,18,48.00,,-23.860,-47.380,  0.0,28, 1.9,1,"I",,,"SP","Piedade","(RSBR-USP)"
2018,04,07,17,18,40.00,,-23.690,-47.580,  0.0,11, 2.0,1,"I",,,"SP","Salto de Pirapora","(RSBR-USP)"
2018,04,11,10,51,57.00,,-18.850,-44.790,  0.0,20, 2.3,1,"I",,,"MG","Felixlandia","(RSBR-USP)"
